user_id,signup_date,acquisition_channel,plan_type,is_paid,paid_conversion_date,days_to_paid,retained_30d,revenue_usd
U003026,2025-02-05,Organic Search,Free,0,,,0,0.0
U003027,2025-08-25,Organic Search,Free,0,,,0,0.0
U003028,2025-02-13,Paid Search,Free,0,,,0,0.0
U003029,2025-08-08,Referral,Free,0,,,0,0.0
U003030,2025-06-02,Organic Search,Free,0,,,0,0.0
U003031,2025-08-11,Email,Pro,1,2025-08-13,2,1,57.48
U003032,2025-04-06,Organic Search,Free,0,,,0,0.0
U003033,2025-04-14,Direct,Free,0,,,0,0.0
U003034,2025-09-29,Organic Search,Free,0,,,0,0.0
U003035,2025-07-27,Referral,Free,0,,,0,0.0
U003036,2025-09-06,Social,Free,0,,,0,0.0
U003037,2025-08-22,Organic Search,Free,0,,,0,0.0
U003038,2025-07-08,Paid Search,Free,0,,,0,0.0
U003039,2025-08-21,Email,Pro,1,2025-08-24,3,1,78.29
U003040,2025-01-28,Email,Enterprise,1,2025-02-11,14,1,240.09
U003041,2025-10-19,Email,Free,0,,,0,0.0
U003042,2025-05-22,Organic Search,Free,0,,,0,0.0
U003043,2025-08-16,Paid Search,Free,0,,,0,0.0
U003044,2025-03-21,Organic Search,Free,0,,,0,0.0
U003045,2025-04-06,Paid Search,Free,0,,,0,0.0
U003046,2025-01-17,Paid Search,Free,0,,,0,0.0
U003047,2025-08-14,Paid Search,Free,0,,,0,0.0
U003048,2025-08-22,Paid Search,Free,0,,,0,0.0
U003049,2025-10-17,Social,Free,0,,,0,0.0
U003050,2025-01-18,Referral,Basic,1,2025-01-19,1,0,23.72
U003051,2025-05-10,Organic Search,Free,0,,,0,0.0
U003052,2025-07-28,Referral,Free,0,,,0,0.0
U003053,2025-06-11,Organic Search,Free,0,,,0,0.0
U003054,2025-06-25,Email,Basic,1,2025-06-27,2,1,33.26
U003055,2025-01-10,Organic Search,Free,0,,,0,0.0
U003056,2025-02-09,Paid Search,Free,0,,,0,0.0
U003057,2025-08-02,Email,Free,0,,,0,0.0
U003058,2025-06-25,Social,Free,0,,,0,0.0
U003059,2025-03-11,Organic Search,Free,0,,,0,0.0
U003060,2025-05-01,Paid Search,Free,0,,,0,0.0
U003061,2025-04-27,Organic Search,Free,0,,,0,0.0
U003062,2025-02-14,Email,Free,0,,,0,0.0
U003063,2025-07-25,Social,Free,0,,,0,0.0
U003064,2025-06-14,Direct,Free,0,,,0,0.0
U003065,2025-02-04,Email,Pro,1,2025-02-08,4,1,74.6
U003066,2025-01-29,Social,Free,0,,,0,0.0
U003067,2025-10-11,Social,Free,0,,,0,0.0
U003068,2025-07-13,Direct,Free,0,,,0,0.0
U003069,2025-04-28,Organic Search,Free,0,,,0,0.0
U003070,2025-08-21,Paid Search,Free,0,,,0,0.0
U003071,2025-05-25,Direct,Free,0,,,0,0.0
U003072,2025-01-02,Referral,Free,0,,,0,0.0
U003073,2025-07-29,Paid Search,Free,0,,,0,0.0
U003074,2025-06-14,Organic Search,Pro,1,2025-06-17,3,1,73.68
U003075,2025-02-14,Direct,Pro,1,2025-02-21,7,0,51.67
U003076,2025-01-03,Social,Free,0,,,0,0.0
U003077,2025-04-11,Referral,Free,0,,,0,0.0
U003078,2025-08-01,Organic Search,Free,0,,,0,0.0
U003079,2025-09-27,Direct,Free,0,,,0,0.0
U003080,2025-08-07,Email,Basic,1,2025-08-09,2,0,24.73
U003081,2025-03-20,Social,Free,0,,,0,0.0
U003082,2025-07-07,Social,Free,0,,,0,0.0
U003083,2025-03-21,Direct,Free,0,,,0,0.0
U003084,2025-07-10,Email,Free,0,,,0,0.0
U003085,2025-02-14,Social,Free,0,,,0,0.0
U003086,2025-07-25,Organic Search,Free,0,,,0,0.0
U003087,2025-01-29,Referral,Free,0,,,0,0.0
U003088,2025-07-09,Organic Search,Free,0,,,0,0.0
U003089,2025-02-09,Organic Search,Free,0,,,0,0.0
U003090,2025-10-18,Organic Search,Basic,1,2025-10-19,1,0,31.65
U003091,2025-05-09,Paid Search,Free,0,,,0,0.0
U003092,2025-02-12,Paid Search,Free,0,,,0,0.0
U003093,2025-03-05,Social,Free,0,,,0,0.0
U003094,2025-02-09,Social,Free,0,,,0,0.0
U003095,2025-07-03,Organic Search,Free,0,,,0,0.0
U003096,2025-03-21,Email,Free,0,,,0,0.0
U003097,2025-10-20,Paid Search,Free,0,,,0,0.0
U003098,2025-04-29,Organic Search,Free,0,,,0,0.0
U003099,2025-03-21,Referral,Basic,1,2025-03-24,3,1,28.52
U003100,2025-08-13,Referral,Basic,1,2025-08-16,3,1,31.06
U003101,2025-04-27,Referral,Free,0,,,0,0.0
U003102,2025-03-08,Social,Pro,1,2025-03-13,5,0,65.91
U003103,2025-10-13,Paid Search,Free,0,,,0,0.0
U003104,2025-06-15,Email,Free,0,,,0,0.0
U003105,2025-06-05,Direct,Free,0,,,0,0.0
U003106,2025-01-08,Paid Search,Basic,1,2025-01-13,5,1,17.93
U003107,2025-07-17,Email,Free,0,,,0,0.0
U003108,2025-04-01,Referral,Free,0,,,0,0.0
U003109,2025-03-17,Organic Search,Free,0,,,0,0.0
U003110,2025-09-08,Paid Search,Basic,1,2025-09-12,4,0,30.14
U003111,2025-04-19,Organic Search,Pro,1,2025-04-22,3,1,73.48
U003112,2025-10-26,Direct,Basic,1,2025-11-03,8,1,25.55
U003113,2025-10-23,Paid Search,Enterprise,1,2025-10-25,2,1,267.89
U003114,2025-03-09,Social,Free,0,,,0,0.0
U003115,2025-09-08,Social,Free,0,,,0,0.0
U003116,2025-04-21,Organic Search,Free,0,,,0,0.0
U003117,2025-08-01,Referral,Free,0,,,0,0.0
U003118,2025-07-21,Organic Search,Free,0,,,0,0.0
U003119,2025-10-01,Social,Free,0,,,0,0.0
U003120,2025-01-04,Email,Free,0,,,0,0.0
U003121,2025-03-28,Direct,Free,0,,,0,0.0
U003122,2025-07-31,Social,Free,0,,,0,0.0
U003123,2025-02-27,Direct,Basic,1,2025-03-04,5,1,30.07
U003124,2025-01-22,Email,Free,0,,,0,0.0
U003125,2025-04-07,Referral,Pro,1,2025-04-10,3,1,60.95
U003126,2025-03-31,Referral,Basic,1,2025-04-02,2,0,21.47
U003127,2025-04-08,Email,Enterprise,1,2025-04-10,2,1,230.89
U003128,2025-01-09,Organic Search,Free,0,,,0,0.0
U003129,2025-08-14,Email,Free,0,,,0,0.0
U003130,2025-04-24,Email,Free,0,,,0,0.0
U003131,2025-08-17,Social,Free,0,,,0,0.0
U003132,2025-09-21,Paid Search,Free,0,,,0,0.0
U003133,2025-05-29,Organic Search,Basic,1,2025-05-31,2,1,26.43
U003134,2025-07-12,Email,Basic,1,2025-07-13,1,1,28.69
U003135,2025-06-12,Email,Free,0,,,0,0.0
U003136,2025-06-29,Paid Search,Pro,1,2025-06-30,1,1,72.39
U003137,2025-07-24,Organic Search,Free,0,,,0,0.0
U003138,2025-06-27,Referral,Free,0,,,0,0.0
U003139,2025-01-04,Email,Pro,1,2025-01-07,3,1,64.55
U003140,2025-10-24,Direct,Free,0,,,0,0.0
U003141,2025-02-20,Paid Search,Free,0,,,0,0.0
U003142,2025-05-27,Social,Free,0,,,0,0.0
U003143,2025-09-21,Paid Search,Free,0,,,0,0.0
U003144,2025-06-24,Referral,Free,0,,,0,0.0
U003145,2025-09-19,Paid Search,Free,0,,,0,0.0
U003146,2025-05-22,Paid Search,Free,0,,,0,0.0
U003147,2025-09-17,Organic Search,Basic,1,2025-09-21,4,0,33.37
U003148,2025-05-27,Direct,Free,0,,,0,0.0
U003149,2025-06-29,Organic Search,Pro,1,2025-07-04,5,0,65.61
U003150,2025-06-27,Email,Free,0,,,0,0.0
U003151,2025-08-27,Email,Free,0,,,0,0.0
U003152,2025-09-10,Paid Search,Free,0,,,0,0.0
U003153,2025-04-23,Organic Search,Free,0,,,0,0.0
U003154,2025-05-04,Referral,Basic,1,2025-05-09,5,1,33.32
U003155,2025-02-07,Paid Search,Free,0,,,0,0.0
U003156,2025-04-02,Paid Search,Free,0,,,0,0.0
U003157,2025-08-07,Email,Enterprise,1,2025-08-17,10,1,216.17
U003158,2025-01-24,Email,Free,0,,,0,0.0
U003159,2025-06-16,Email,Free,0,,,0,0.0
U003160,2025-03-20,Email,Free,0,,,0,0.0
U003161,2025-10-13,Email,Free,0,,,0,0.0
U003162,2025-03-10,Email,Pro,1,2025-03-11,1,1,83.94
U003163,2025-06-15,Social,Basic,1,2025-06-18,3,1,32.86
U003164,2025-08-24,Referral,Basic,1,2025-08-27,3,0,25.0
U003165,2025-01-20,Referral,Basic,1,2025-01-25,5,1,41.63
U003166,2025-03-16,Organic Search,Free,0,,,0,0.0
U003167,2025-10-17,Referral,Free,0,,,0,0.0
U003168,2025-07-07,Referral,Free,0,,,0,0.0
U003169,2025-09-17,Email,Free,0,,,0,0.0
U003170,2025-10-24,Organic Search,Free,0,,,0,0.0
U003171,2025-07-06,Organic Search,Free,0,,,0,0.0
U003172,2025-09-07,Referral,Free,0,,,0,0.0
U003173,2025-07-26,Organic Search,Free,0,,,0,0.0
U003174,2025-09-18,Social,Free,0,,,0,0.0
U003175,2025-10-07,Direct,Free,0,,,0,0.0
U003176,2025-09-26,Direct,Free,0,,,0,0.0
U003177,2025-09-05,Organic Search,Free,0,,,0,0.0
U003178,2025-03-20,Email,Free,0,,,0,0.0
U003179,2025-10-06,Paid Search,Free,0,,,0,0.0
U003180,2025-07-22,Organic Search,Basic,1,2025-07-24,2,0,34.18
U003181,2025-04-18,Referral,Basic,1,2025-04-18,0,1,30.63
U003182,2025-04-18,Direct,Free,0,,,0,0.0
U003183,2025-05-04,Paid Search,Free,0,,,0,0.0
U003184,2025-03-17,Social,Pro,1,2025-03-25,8,0,77.28
U003185,2025-02-02,Direct,Free,0,,,0,0.0
U003186,2025-03-20,Direct,Free,0,,,0,0.0
U003187,2025-07-10,Organic Search,Free,0,,,0,0.0
U003188,2025-07-08,Organic Search,Free,0,,,0,0.0
U003189,2025-05-07,Organic Search,Basic,1,2025-05-16,9,1,30.48
U003190,2025-09-20,Email,Free,0,,,0,0.0
U003191,2025-01-06,Direct,Free,0,,,0,0.0
U003192,2025-03-06,Paid Search,Free,0,,,0,0.0
U003193,2025-06-24,Organic Search,Free,0,,,0,0.0
U003194,2025-03-08,Paid Search,Free,0,,,0,0.0
U003195,2025-05-01,Referral,Free,0,,,0,0.0
U003196,2025-02-18,Organic Search,Free,0,,,0,0.0
U003197,2025-02-24,Paid Search,Free,0,,,0,0.0
U003198,2025-09-02,Organic Search,Free,0,,,0,0.0
U003199,2025-09-08,Paid Search,Free,0,,,0,0.0
U003200,2025-07-25,Paid Search,Pro,1,2025-08-03,9,0,74.78
U003201,2025-05-23,Social,Free,0,,,0,0.0
U003202,2025-03-11,Referral,Free,0,,,0,0.0
U003203,2025-06-08,Paid Search,Basic,1,2025-06-14,6,1,31.38
U003204,2025-10-12,Direct,Free,0,,,0,0.0
U003205,2025-06-05,Paid Search,Free,0,,,0,0.0
U003206,2025-04-02,Organic Search,Free,0,,,0,0.0
U003207,2025-09-21,Paid Search,Free,0,,,0,0.0
U003208,2025-05-03,Referral,Free,0,,,0,0.0
U003209,2025-02-03,Organic Search,Free,0,,,0,0.0
U003210,2025-02-07,Email,Free,0,,,0,0.0
U003211,2025-07-23,Paid Search,Free,0,,,0,0.0
U003212,2025-10-01,Paid Search,Free,0,,,0,0.0
U003213,2025-05-25,Email,Basic,1,2025-06-01,7,1,21.63
U003214,2025-09-06,Referral,Pro,1,2025-09-16,10,1,74.28
U003215,2025-10-05,Social,Free,0,,,0,0.0
U003216,2025-10-10,Referral,Free,0,,,0,0.0
U003217,2025-08-01,Email,Pro,1,2025-08-03,2,1,67.46
U003218,2025-07-13,Referral,Basic,1,2025-07-14,1,1,34.59
U003219,2025-03-30,Organic Search,Pro,1,2025-04-01,2,1,82.84
U003220,2025-10-08,Direct,Free,0,,,0,0.0
U003221,2025-10-08,Social,Enterprise,1,2025-10-12,4,0,206.89
U003222,2025-09-22,Paid Search,Free,0,,,0,0.0
U003223,2025-01-12,Social,Free,0,,,0,0.0
U003224,2025-01-03,Organic Search,Free,0,,,0,0.0
U003225,2025-01-19,Organic Search,Free,0,,,0,0.0
U003226,2025-03-07,Email,Free,0,,,0,0.0
U003227,2025-06-06,Organic Search,Free,0,,,0,0.0
U003228,2025-05-31,Referral,Basic,1,2025-06-06,6,1,26.52
U003229,2025-08-20,Referral,Free,0,,,0,0.0
U003230,2025-09-03,Organic Search,Free,0,,,0,0.0
U003231,2025-09-17,Paid Search,Free,0,,,0,0.0
U003232,2025-03-01,Paid Search,Free,0,,,0,0.0
U003233,2025-01-15,Organic Search,Free,0,,,0,0.0
U003234,2025-05-20,Paid Search,Basic,1,2025-05-21,1,1,27.87
U003235,2025-04-22,Email,Free,0,,,0,0.0
U003236,2025-01-11,Paid Search,Free,0,,,0,0.0
U003237,2025-04-17,Paid Search,Free,0,,,0,0.0
U003238,2025-04-11,Social,Pro,1,2025-04-17,6,1,59.8
U003239,2025-04-12,Direct,Free,0,,,0,0.0
U003240,2025-03-20,Paid Search,Free,0,,,0,0.0
U003241,2025-09-10,Organic Search,Basic,1,2025-09-22,12,1,35.91
U003242,2025-09-11,Referral,Free,0,,,0,0.0
U003243,2025-02-17,Social,Free,0,,,0,0.0
U003244,2025-08-18,Direct,Enterprise,1,2025-08-24,6,0,200.3
U003245,2025-04-18,Direct,Free,0,,,0,0.0
U003246,2025-06-14,Direct,Free,0,,,0,0.0
U003247,2025-04-21,Referral,Free,0,,,0,0.0
U003248,2025-07-13,Paid Search,Free,0,,,0,0.0
U003249,2025-05-21,Direct,Free,0,,,0,0.0
U003250,2025-08-25,Direct,Free,0,,,0,0.0
U003251,2025-04-17,Organic Search,Pro,1,2025-04-20,3,1,57.58
U003252,2025-05-08,Referral,Free,0,,,0,0.0
U003253,2025-02-26,Social,Free,0,,,0,0.0
U003254,2025-02-20,Social,Free,0,,,0,0.0
U003255,2025-07-19,Organic Search,Basic,1,2025-07-20,1,1,20.61
U003256,2025-01-29,Referral,Basic,1,2025-02-01,3,1,27.69
U003257,2025-10-27,Organic Search,Free,0,,,0,0.0
U003258,2025-01-28,Social,Free,0,,,0,0.0
U003259,2025-06-17,Email,Basic,1,2025-06-23,6,1,21.75
U003260,2025-05-25,Organic Search,Free,0,,,0,0.0
U003261,2025-04-06,Paid Search,Free,0,,,0,0.0
U003262,2025-10-23,Referral,Pro,1,2025-10-26,3,1,61.83
U003263,2025-08-19,Organic Search,Free,0,,,0,0.0
U003264,2025-10-05,Organic Search,Free,0,,,0,0.0
U003265,2025-04-22,Direct,Free,0,,,0,0.0
U003266,2025-07-07,Organic Search,Free,0,,,0,0.0
U003267,2025-09-21,Direct,Free,0,,,0,0.0
U003268,2025-10-08,Organic Search,Free,0,,,0,0.0
U003269,2025-05-09,Organic Search,Free,0,,,0,0.0
U003270,2025-02-15,Referral,Free,0,,,0,0.0
U003271,2025-09-03,Referral,Free,0,,,0,0.0
U003272,2025-07-12,Paid Search,Pro,1,2025-07-14,2,1,66.38
U003273,2025-01-07,Email,Free,0,,,0,0.0
U003274,2025-06-02,Organic Search,Free,0,,,0,0.0
U003275,2025-04-02,Referral,Basic,1,2025-04-04,2,0,21.05
U003276,2025-07-30,Paid Search,Free,0,,,0,0.0
U003277,2025-06-02,Organic Search,Free,0,,,0,0.0
U003278,2025-09-24,Paid Search,Free,0,,,0,0.0
U003279,2025-01-19,Referral,Free,0,,,0,0.0
U003280,2025-02-03,Email,Free,0,,,0,0.0
U003281,2025-04-19,Direct,Free,0,,,0,0.0
U003282,2025-01-11,Email,Free,0,,,0,0.0
U003283,2025-04-18,Referral,Free,0,,,0,0.0
U003284,2025-04-03,Organic Search,Basic,1,2025-04-10,7,0,24.38
U003285,2025-01-29,Referral,Enterprise,1,2025-01-31,2,1,189.99
U003286,2025-01-28,Paid Search,Free,0,,,0,0.0
U003287,2025-06-03,Direct,Free,0,,,0,0.0
U003288,2025-04-03,Social,Pro,1,2025-04-04,1,0,68.76
U003289,2025-08-25,Paid Search,Pro,1,2025-08-27,2,1,83.31
U003290,2025-07-11,Paid Search,Basic,1,2025-07-14,3,1,25.27
U003291,2025-10-03,Email,Free,0,,,0,0.0
U003292,2025-02-27,Organic Search,Free,0,,,0,0.0
U003293,2025-04-28,Paid Search,Free,0,,,0,0.0
U003294,2025-06-02,Email,Basic,1,2025-06-04,2,0,22.91
U003295,2025-06-22,Organic Search,Free,0,,,0,0.0
U003296,2025-06-10,Organic Search,Free,0,,,0,0.0
U003297,2025-09-08,Organic Search,Free,0,,,0,0.0
U003298,2025-01-09,Referral,Pro,1,2025-01-13,4,1,48.76
U003299,2025-05-16,Referral,Free,0,,,0,0.0
U003300,2025-10-01,Social,Free,0,,,0,0.0
U003301,2025-04-30,Referral,Free,0,,,0,0.0
U003302,2025-01-21,Paid Search,Basic,1,2025-01-23,2,0,30.47
U003303,2025-03-30,Paid Search,Free,0,,,0,0.0
U003304,2025-08-12,Organic Search,Free,0,,,0,0.0
U003305,2025-07-22,Referral,Enterprise,1,2025-07-26,4,1,218.03
U003306,2025-09-21,Paid Search,Free,0,,,0,0.0
U003307,2025-10-04,Organic Search,Free,0,,,0,0.0
U003308,2025-04-13,Email,Free,0,,,0,0.0
U003309,2025-07-09,Email,Free,0,,,0,0.0
U003310,2025-05-08,Paid Search,Free,0,,,0,0.0
U003311,2025-08-19,Email,Free,0,,,0,0.0
U003312,2025-07-22,Direct,Free,0,,,0,0.0
U003313,2025-01-23,Social,Free,0,,,0,0.0
U003314,2025-05-28,Organic Search,Free,0,,,0,0.0
U003315,2025-03-21,Organic Search,Free,0,,,0,0.0
U003316,2025-02-18,Referral,Basic,1,2025-02-20,2,1,33.88
U003317,2025-09-14,Paid Search,Free,0,,,0,0.0
U003318,2025-08-27,Organic Search,Free,0,,,0,0.0
U003319,2025-04-03,Organic Search,Free,0,,,0,0.0
U003320,2025-08-14,Referral,Free,0,,,0,0.0
U003321,2025-01-31,Social,Free,0,,,0,0.0
U003322,2025-03-08,Paid Search,Basic,1,2025-03-14,6,1,26.7
U003323,2025-07-28,Social,Free,0,,,0,0.0
U003324,2025-10-18,Email,Pro,1,2025-10-22,4,1,71.05
U003325,2025-10-13,Organic Search,Basic,1,2025-10-16,3,1,27.09
U003326,2025-04-03,Organic Search,Free,0,,,0,0.0
U003327,2025-01-19,Direct,Free,0,,,0,0.0
U003328,2025-03-07,Organic Search,Free,0,,,0,0.0
U003329,2025-01-06,Referral,Free,0,,,0,0.0
U003330,2025-05-24,Referral,Free,0,,,0,0.0
U003331,2025-04-07,Organic Search,Free,0,,,0,0.0
U003332,2025-09-13,Referral,Basic,1,2025-09-21,8,1,22.33
U003333,2025-08-01,Email,Free,0,,,0,0.0
U003334,2025-07-06,Direct,Free,0,,,0,0.0
U003335,2025-10-02,Referral,Free,0,,,0,0.0
U003336,2025-02-04,Referral,Free,0,,,0,0.0
U003337,2025-06-02,Organic Search,Pro,1,2025-06-07,5,0,72.09
U003338,2025-05-07,Referral,Pro,1,2025-05-09,2,0,69.82
U003339,2025-07-03,Email,Pro,1,2025-07-05,2,1,64.72
U003340,2025-06-26,Organic Search,Free,0,,,0,0.0
U003341,2025-10-12,Organic Search,Free,0,,,0,0.0
U003342,2025-04-11,Direct,Free,0,,,0,0.0
U003343,2025-08-07,Email,Free,0,,,0,0.0
U003344,2025-05-25,Direct,Free,0,,,0,0.0
U003345,2025-07-19,Direct,Free,0,,,0,0.0
U003346,2025-07-11,Organic Search,Free,0,,,0,0.0
U003347,2025-01-02,Social,Free,0,,,0,0.0
U003348,2025-05-20,Referral,Enterprise,1,2025-05-25,5,1,176.65
U003349,2025-06-03,Email,Basic,1,2025-06-06,3,1,23.04
U003350,2025-03-27,Referral,Free,0,,,0,0.0
U003351,2025-09-01,Organic Search,Free,0,,,0,0.0
U003352,2025-07-10,Referral,Free,0,,,0,0.0
U003353,2025-06-12,Direct,Free,0,,,0,0.0
U003354,2025-01-28,Paid Search,Free,0,,,0,0.0
U003355,2025-02-23,Direct,Free,0,,,0,0.0
U003356,2025-02-15,Organic Search,Free,0,,,0,0.0
U003357,2025-08-02,Paid Search,Free,0,,,0,0.0
U003358,2025-03-08,Direct,Basic,1,2025-03-10,2,1,27.44
U003359,2025-10-06,Social,Free,0,,,0,0.0
U003360,2025-08-07,Paid Search,Free,0,,,0,0.0
U003361,2025-03-16,Direct,Free,0,,,0,0.0
U003362,2025-05-07,Paid Search,Free,0,,,0,0.0
U003363,2025-09-15,Social,Free,0,,,0,0.0
U003364,2025-02-12,Paid Search,Pro,1,2025-02-14,2,0,64.56
U003365,2025-08-16,Direct,Basic,1,2025-08-18,2,0,29.42
U003366,2025-06-09,Email,Basic,1,2025-06-10,1,0,33.84
U003367,2025-06-22,Email,Free,0,,,0,0.0
U003368,2025-07-22,Paid Search,Free,0,,,0,0.0
U003369,2025-08-15,Direct,Free,0,,,0,0.0
U003370,2025-07-11,Email,Free,0,,,0,0.0
U003371,2025-07-27,Paid Search,Free,0,,,0,0.0
U003372,2025-05-02,Organic Search,Free,0,,,0,0.0
U003373,2025-06-09,Direct,Free,0,,,0,0.0
U003374,2025-03-20,Paid Search,Pro,1,2025-03-22,2,1,82.39
U003375,2025-08-10,Paid Search,Basic,1,2025-08-14,4,1,21.0
U003376,2025-08-15,Paid Search,Free,0,,,0,0.0
U003377,2025-02-12,Social,Free,0,,,0,0.0
U003378,2025-02-03,Paid Search,Pro,1,2025-02-05,2,1,78.17
U003379,2025-10-27,Paid Search,Free,0,,,0,0.0
U003380,2025-06-07,Organic Search,Free,0,,,0,0.0
U003381,2025-09-17,Referral,Basic,1,2025-09-17,0,0,32.05
U003382,2025-08-03,Organic Search,Basic,1,2025-08-06,3,0,36.73
U003383,2025-02-12,Organic Search,Free,0,,,0,0.0
U003384,2025-05-08,Organic Search,Free,0,,,0,0.0
U003385,2025-05-04,Direct,Free,0,,,0,0.0
U003386,2025-06-22,Direct,Free,0,,,0,0.0
U003387,2025-05-17,Referral,Basic,1,2025-05-26,9,1,25.9
U003388,2025-09-27,Email,Free,0,,,0,0.0
U003389,2025-07-22,Organic Search,Free,0,,,0,0.0
U003390,2025-04-28,Paid Search,Pro,1,2025-04-30,2,1,67.06
U003391,2025-02-13,Email,Free,0,,,0,0.0
U003392,2025-05-28,Organic Search,Free,0,,,0,0.0
U003393,2025-08-23,Direct,Basic,1,2025-08-23,0,0,26.67
U003394,2025-07-26,Organic Search,Free,0,,,0,0.0
U003395,2025-06-27,Organic Search,Free,0,,,0,0.0
U003396,2025-04-21,Social,Free,0,,,0,0.0
U003397,2025-10-08,Email,Enterprise,1,2025-10-13,5,0,228.57
U003398,2025-01-26,Referral,Free,0,,,0,0.0
U003399,2025-08-11,Email,Basic,1,2025-08-12,1,1,30.48
U003400,2025-10-12,Social,Free,0,,,0,0.0
U003401,2025-02-27,Social,Free,0,,,0,0.0
U003402,2025-08-30,Email,Pro,1,2025-09-02,3,1,87.81
U003403,2025-08-28,Paid Search,Free,0,,,0,0.0
U003404,2025-06-11,Organic Search,Free,0,,,0,0.0
U003405,2025-10-21,Organic Search,Basic,1,2025-10-28,7,1,24.02
U003406,2025-09-06,Organic Search,Free,0,,,0,0.0
U003407,2025-04-01,Email,Free,0,,,0,0.0
U003408,2025-02-08,Organic Search,Free,0,,,0,0.0
U003409,2025-07-31,Organic Search,Free,0,,,0,0.0
U003410,2025-08-03,Paid Search,Basic,1,2025-08-09,6,1,31.27
U003411,2025-09-20,Organic Search,Free,0,,,0,0.0
U003412,2025-08-26,Social,Free,0,,,0,0.0
U003413,2025-10-13,Paid Search,Pro,1,2025-10-15,2,0,72.32
U003414,2025-02-24,Organic Search,Free,0,,,0,0.0
U003415,2025-06-19,Email,Free,0,,,0,0.0
U003416,2025-02-11,Referral,Pro,1,2025-02-13,2,0,71.76
U003417,2025-05-12,Paid Search,Enterprise,1,2025-05-14,2,0,150.4
U003418,2025-10-17,Paid Search,Free,0,,,0,0.0
U003419,2025-02-09,Organic Search,Free,0,,,0,0.0
U003420,2025-10-26,Paid Search,Free,0,,,0,0.0
U003421,2025-06-10,Email,Free,0,,,0,0.0
U003422,2025-09-21,Social,Free,0,,,0,0.0
U003423,2025-01-06,Social,Free,0,,,0,0.0
U003424,2025-01-03,Email,Free,0,,,0,0.0
U003425,2025-07-21,Referral,Free,0,,,0,0.0
U003426,2025-01-31,Email,Pro,1,2025-02-01,1,1,76.63
U003427,2025-07-02,Organic Search,Pro,1,2025-07-02,0,0,65.02
U003428,2025-05-19,Social,Free,0,,,0,0.0
U003429,2025-02-14,Referral,Free,0,,,0,0.0
U003430,2025-01-27,Direct,Free,0,,,0,0.0
U003431,2025-02-25,Email,Free,0,,,0,0.0
U003432,2025-06-19,Paid Search,Free,0,,,0,0.0
U003433,2025-05-30,Email,Free,0,,,0,0.0
U003434,2025-08-24,Paid Search,Basic,1,2025-08-25,1,0,25.88
U003435,2025-02-17,Referral,Basic,1,2025-02-21,4,1,27.38
U003436,2025-04-05,Direct,Pro,1,2025-04-08,3,0,62.76
U003437,2025-08-28,Paid Search,Free,0,,,0,0.0
U003438,2025-07-21,Email,Free,0,,,0,0.0
U003439,2025-09-05,Organic Search,Free,0,,,0,0.0
U003440,2025-10-05,Direct,Free,0,,,0,0.0
U003441,2025-02-11,Paid Search,Free,0,,,0,0.0
U003442,2025-05-12,Paid Search,Free,0,,,0,0.0
U003443,2025-02-17,Email,Free,0,,,0,0.0
U003444,2025-03-27,Email,Pro,1,2025-04-06,10,1,80.82
U003445,2025-07-25,Paid Search,Free,0,,,0,0.0
U003446,2025-03-25,Email,Free,0,,,0,0.0
U003447,2025-01-09,Direct,Basic,1,2025-01-14,5,0,34.67
U003448,2025-01-22,Email,Free,0,,,0,0.0
U003449,2025-02-06,Organic Search,Basic,1,2025-02-11,5,0,34.88
U003450,2025-05-24,Email,Free,0,,,0,0.0
U003451,2025-01-04,Organic Search,Free,0,,,0,0.0
U003452,2025-08-13,Paid Search,Free,0,,,0,0.0
U003453,2025-06-18,Organic Search,Basic,1,2025-06-21,3,0,31.03
U003454,2025-09-22,Referral,Pro,1,2025-09-26,4,1,71.38
U003455,2025-06-14,Organic Search,Free,0,,,0,0.0
U003456,2025-08-01,Direct,Free,0,,,0,0.0
U003457,2025-09-25,Email,Free,0,,,0,0.0
U003458,2025-06-20,Organic Search,Free,0,,,0,0.0
U003459,2025-07-29,Direct,Free,0,,,0,0.0
U003460,2025-10-16,Direct,Free,0,,,0,0.0
U003461,2025-09-29,Email,Free,0,,,0,0.0
U003462,2025-05-06,Paid Search,Free,0,,,0,0.0
U003463,2025-02-20,Referral,Pro,1,2025-02-27,7,1,55.22
U003464,2025-07-21,Organic Search,Free,0,,,0,0.0
U003465,2025-04-16,Email,Free,0,,,0,0.0
U003466,2025-06-15,Direct,Basic,1,2025-06-19,4,1,23.72
U003467,2025-03-15,Organic Search,Pro,1,2025-03-19,4,1,52.46
U003468,2025-08-20,Organic Search,Free,0,,,0,0.0
U003469,2025-03-13,Paid Search,Free,0,,,0,0.0
U003470,2025-01-16,Paid Search,Pro,1,2025-01-25,9,1,59.54
U003471,2025-03-07,Paid Search,Pro,1,2025-03-11,4,1,74.38
U003472,2025-07-12,Referral,Pro,1,2025-07-13,1,1,65.71
U003473,2025-08-18,Referral,Free,0,,,0,0.0
U003474,2025-07-27,Organic Search,Free,0,,,0,0.0
U003475,2025-05-29,Email,Free,0,,,0,0.0
U003476,2025-05-19,Paid Search,Free,0,,,0,0.0
U003477,2025-01-19,Email,Basic,1,2025-01-21,2,0,23.98
U003478,2025-09-08,Organic Search,Free,0,,,0,0.0
U003479,2025-05-22,Organic Search,Pro,1,2025-06-02,11,0,71.83
